date,christmas_holidays,sport_holidays,spring_holidays,summer_holidays,autumn_holidays,weekend,public_holiday,bridge,week_day,month,week_day_label,wind_speed,temperature,cloud_cover,humidity
2019-04-02,0,0,0,0,0,0,0,0,2,2,Monday,9.17,34.53,0.9,0.89
2019-05-02,0,0,0,0,0,0,0,0,3,2,Tuesday,9.14,33.26,0.83,0.9
2019-06-02,0,0,0,0,0,0,0,0,4,2,Wednesday,8.18,21.51,0.88,0.81
2019-07-02,0,0,0,0,0,0,0,0,5,2,Thursday,5.49,29.045,0.99,0.9
2019-08-02,0,0,0,0,0,0,0,0,6,2,Friday,11.35,16.16,0.98,0.86
2019-09-02,0,0,0,0,0,1,0,0,7,2,Saturday,18.1,-8.14,0.47,0.69
2019-10-02,0,0,0,0,0,1,0,0,1,2,Sunday,5.46,5.83,0.21,0.72
2019-11-02,0,0,0,0,0,0,0,1,2,2,Monday,7.07,18.68,0.94,0.78
2019-12-02,0,0,0,0,0,0,1,0,3,2,Tuesday,10.38,22.345,0.99,0.88
2019-02-13,0,0,0,0,0,0,0,0,4,2,Wednesday,11.35,18.9,0.99,0.92
2019-02-14,0,0,0,0,0,0,0,0,5,2,Thursday,12.77,7.245,0.53,0.82
2019-02-15,0,0,0,0,0,0,0,0,6,2,Friday,8.19,28.735,0.67,0.8
2019-02-16,0,0,0,0,0,1,0,0,7,2,Saturday,12.23,8.1,0.51,0.72
2019-02-17,0,0,0,0,0,1,0,0,1,2,Sunday,8.13,14.95,0.84,0.76
2019-02-18,0,0,0,0,0,0,1,0,2,2,Monday,10.62,16.04,0.98,0.85
2019-02-19,0,0,0,0,0,0,0,0,3,2,Tuesday,6.57,19.93,0.81,0.82
2019-02-20,0,0,0,0,0,0,0,0,4,2,Wednesday,4.46,19.71,0.65,0.75
2019-02-21,0,0,0,0,0,0,0,0,5,2,Thursday,12.75,21.965,0.97,0.87
2019-02-22,0,0,0,0,0,0,0,0,6,2,Friday,8.63,20.955,0.5,0.72
2019-02-23,0,0,0,0,0,1,0,0,7,2,Saturday,5.69,23.54,0.18,0.75
2019-02-24,0,0,0,0,0,1,0,0,1,2,Sunday,9.02,29.78,0.86,0.85
2019-02-25,0,0,0,0,0,0,0,0,2,2,Monday,23.02,17.905,0.65,0.76
2019-02-26,0,0,0,0,0,0,0,0,3,2,Tuesday,9.95,2.625,0.36,0.58
2019-02-27,0,0,0,0,0,0,0,0,4,2,Wednesday,10.03,8.955,0.82,0.74
2019-02-28,0,0,0,0,0,0,0,0,5,2,Thursday,8.36,16.325,0.84,0.75
2019-01-03,0,0,0,0,0,0,0,0,6,3,Friday,4.37,13.76,0.56,0.73
2019-02-03,0,0,0,0,0,1,0,0,7,3,Saturday,3.63,23.325,0.64,0.75
2019-03-03,0,0,0,0,0,1,0,0,1,3,Sunday,7.44,22.915,0.87,0.81
2019-04-03,0,0,0,0,0,0,0,0,2,3,Monday,11.26,5.19,0.66,0.66
2019-05-03,0,0,0,0,0,0,0,0,3,3,Tuesday,13.1,-10.635,0.26,0.64
2019-06-03,0,0,0,0,0,0,0,0,4,3,Wednesday,14.09,-1.31,0.53,0.64
2019-07-03,0,0,0,0,0,0,0,0,5,3,Thursday,9.51,8.16,0.26,0.63
2019-08-03,0,0,0,0,0,0,0,0,6,3,Friday,5.25,17.0,0.66,0.7
2019-09-03,0,0,0,0,0,1,0,0,7,3,Saturday,4.1,22.83,0.5,0.8
2019-10-03,0,0,0,0,0,1,0,0,1,3,Sunday,11.66,25.895,0.9,0.84
2019-11-03,0,0,0,0,0,0,0,0,2,3,Monday,17.4,23.345,0.77,0.79
2019-12-03,0,0,0,0,0,0,0,0,3,3,Tuesday,7.34,25.27,0.18,0.65
2019-03-13,0,0,0,0,0,0,0,0,4,3,Wednesday,6.9,32.4,0.32,0.67
2019-03-14,0,0,0,0,0,0,0,0,5,3,Thursday,10.09,41.81,0.9,0.75
2019-03-15,0,0,0,0,0,0,0,0,6,3,Friday,17.22,43.48,0.79,0.77
2019-03-16,0,0,0,0,0,1,0,0,7,3,Saturday,13.85,28.05,0.83,0.79
2019-03-17,0,0,0,0,0,1,0,0,1,3,Sunday,7.83,27.39,0.04,0.64
2019-03-18,0,0,0,0,0,0,0,0,2,3,Monday,4.94,31.875,0.28,0.66
2019-03-19,0,0,0,0,0,0,0,0,3,3,Tuesday,4.66,30.9,0.17,0.7
2019-03-20,0,0,0,0,0,0,0,0,4,3,Wednesday,5.55,35.62,0.22,0.61
2019-03-21,0,0,0,0,0,0,0,0,5,3,Thursday,7.28,35.61,0.81,0.81
2019-03-22,0,0,0,0,0,0,0,0,6,3,Friday,7.81,33.16,0.73,0.84
2019-03-23,0,0,0,0,0,1,0,0,7,3,Saturday,10.33,29.85,0.09,0.73
2019-03-24,0,0,0,0,0,1,0,0,1,3,Sunday,4.06,36.055,0.12,0.66
2019-03-25,0,0,0,0,0,0,0,0,2,3,Monday,5.43,36.695,0.84,0.72
2019-03-26,0,0,0,0,0,0,0,0,3,3,Tuesday,15.2,26.46,0.19,0.65
2019-03-27,0,0,0,0,0,0,0,0,4,3,Wednesday,5.52,30.62,0.1,0.48
2019-03-28,0,0,0,0,0,0,0,0,5,3,Thursday,9.16,40.82,0.32,0.47
2019-03-29,0,0,0,0,0,0,0,0,6,3,Friday,9.34,47.86,0.77,0.7
2019-03-30,0,0,0,0,0,1,0,0,7,3,Saturday,6.65,36.935,0.79,0.74
2019-03-31,0,0,0,0,0,1,0,0,1,3,Sunday,12.69,28.735,0.86,0.79
2019-01-04,0,0,0,0,0,0,0,0,2,4,Monday,11.08,23.225,0.25,0.5
2019-02-04,0,0,0,0,0,0,0,0,3,4,Tuesday,10.82,30.55,0.16,0.58
2019-03-04,0,0,0,0,0,0,0,0,4,4,Wednesday,12.21,41.435,0.49,0.63
2019-04-04,0,0,0,0,0,0,0,0,5,4,Thursday,7.93,43.165,0.27,0.56
2019-05-04,0,0,0,0,0,0,0,0,6,4,Friday,8.64,37.765,0.99,0.87
2019-06-04,0,0,0,0,0,1,0,0,7,4,Saturday,4.35,39.93,0.78,0.85
2019-07-04,0,0,0,0,0,1,0,0,1,4,Sunday,4.56,48.28,0.52,0.79
2019-08-04,0,0,0,0,0,0,0,0,2,4,Monday,7.2,52.605,0.67,0.74
2019-09-04,0,0,0,0,0,0,0,0,3,4,Tuesday,6.06,54.68,0.4,0.64
2019-10-04,0,0,0,0,0,0,0,0,4,4,Wednesday,7.64,46.965,0.04,0.51
2019-11-04,0,0,0,0,0,0,0,0,5,4,Thursday,13.92,29.955,0.78,0.83
2019-12-04,0,0,0,0,0,0,0,0,6,4,Friday,16.04,40.27,0.83,0.73
2019-04-13,0,0,1,0,0,1,0,0,7,4,Saturday,15.14,43.34,0.48,0.61
2019-04-14,0,0,1,0,0,1,0,0,1,4,Sunday,9.46,37.73,0.27,0.55
2019-04-15,0,0,1,0,0,0,0,0,2,4,Monday,17.13,26.905,0.98,0.86
2019-04-16,0,0,1,0,0,0,0,0,3,4,Tuesday,7.32,34.595,0.26,0.72
2019-04-17,0,0,1,0,0,0,0,0,4,4,Wednesday,8.15,52.33,0.51,0.69
2019-04-18,0,0,1,0,0,0,0,0,5,4,Thursday,9.35,54.065,0.57,0.7
2019-04-19,0,0,1,0,0,0,0,0,6,4,Friday,7.87,48.81,0.87,0.86
2019-04-20,0,0,1,0,0,1,0,0,7,4,Saturday,19.72,33.46,0.61,0.74
2019-04-21,0,0,1,0,0,1,0,0,1,4,Sunday,13.46,43.035,0.0,0.46
2019-04-22,0,0,0,0,0,0,0,0,2,4,Monday,6.59,54.69,0.16,0.38
2019-04-23,0,0,0,0,0,0,0,0,3,4,Tuesday,10.8,63.59,0.49,0.5
2019-04-24,0,0,0,0,0,0,0,0,4,4,Wednesday,7.8,52.48,0.65,0.75
2019-04-25,0,0,0,0,0,0,0,0,5,4,Thursday,3.97,50.035,0.59,0.62
2019-04-26,0,0,0,0,0,0,0,0,6,4,Friday,4.24,52.265,0.67,0.59
2019-04-27,0,0,0,0,0,1,0,0,7,4,Saturday,13.06,49.935,0.29,0.58
2019-04-28,0,0,0,0,0,1,0,0,1,4,Sunday,10.79,35.89,0.74,0.78
2019-04-29,0,0,0,0,0,0,0,0,2,4,Monday,9.89,34.35,0.23,0.64
2019-04-30,0,0,0,0,0,0,0,0,3,4,Tuesday,8.71,42.03,0.95,0.86
2019-01-05,0,0,0,0,0,0,0,0,4,5,Wednesday,9.0,38.145,0.92,0.92
2019-02-05,0,0,0,0,0,0,0,0,5,5,Thursday,8.11,46.985,0.9,0.9
2019-03-05,0,0,0,0,0,0,0,0,6,5,Friday,8.44,37.435,0.97,0.92
2019-04-05,0,0,0,0,0,1,0,0,7,5,Saturday,8.97,44.67,0.73,0.82
2019-05-05,0,0,0,0,0,1,0,0,1,5,Sunday,4.37,46.485,0.33,0.69
2019-06-05,0,0,0,0,0,0,0,0,2,5,Monday,4.3,56.045,0.06,0.57
2019-07-05,0,0,0,0,0,0,0,0,3,5,Tuesday,7.19,50.275,0.27,0.74
2019-08-05,0,0,0,0,0,0,0,0,4,5,Wednesday,10.87,39.385,0.89,0.85
2019-09-05,0,0,0,0,0,0,0,0,5,5,Thursday,11.26,50.525,0.83,0.72
2019-10-05,0,0,0,0,0,0,0,0,6,5,Friday,9.26,55.29,0.88,0.81
2019-11-05,0,0,0,0,0,1,0,0,7,5,Saturday,7.08,45.265,0.52,0.71
2019-12-05,0,0,0,0,0,1,1,0,1,5,Sunday,6.71,44.56,0.82,0.76
2019-05-13,0,0,0,0,0,0,0,0,2,5,Monday,9.9,40.67,0.68,0.78
2019-05-14,0,0,0,0,0,0,0,0,3,5,Tuesday,5.86,46.025,0.23,0.72
2019-05-15,0,0,0,0,0,0,0,0,4,5,Wednesday,4.62,52.365,0.08,0.58
2019-05-16,0,0,0,0,0,0,0,0,5,5,Thursday,4.15,57.34,0.08,0.61
2019-05-17,0,0,0,0,0,0,0,0,6,5,Friday,7.36,62.845,0.53,0.74
2019-05-18,0,0,0,0,0,1,0,0,7,5,Saturday,9.81,50.075,0.84,0.79
2019-05-19,0,0,0,0,0,1,0,0,1,5,Sunday,5.65,55.355,0.66,0.76
2019-05-20,0,0,0,0,0,0,0,0,2,5,Monday,11.52,60.31,0.51,0.76
2019-05-21,0,0,0,0,0,0,0,0,3,5,Tuesday,8.24,48.835,0.7,0.72
2019-05-22,0,0,0,0,0,0,0,0,4,5,Wednesday,11.25,46.475,0.94,0.78
2019-05-23,0,0,0,0,0,0,0,0,5,5,Thursday,11.32,62.375,0.5,0.7
2019-05-24,0,0,0,0,0,0,0,0,6,5,Friday,9.46,67.675,0.37,0.62
2019-05-25,0,0,0,0,0,1,0,0,7,5,Saturday,6.49,59.455,0.74,0.77
2019-05-26,0,0,0,0,0,1,0,0,1,5,Sunday,8.62,73.27,0.55,0.69
2019-05-27,0,0,0,0,0,0,1,0,2,5,Monday,5.42,61.675,0.67,0.74
2019-05-28,0,0,0,0,0,0,0,0,3,5,Tuesday,5.53,59.05,0.62,0.8
2019-05-29,0,0,0,0,0,0,0,0,4,5,Wednesday,7.99,56.285,0.73,0.84
2019-05-30,0,0,0,0,0,0,0,0,5,5,Thursday,4.84,57.015,0.75,0.85
2019-05-31,0,0,0,0,0,0,0,0,6,5,Friday,4.67,63.02,0.45,0.77
2019-01-06,0,0,0,0,0,1,0,0,7,6,Saturday,6.34,67.87,0.11,0.68
2019-02-06,0,0,0,0,0,1,0,0,1,6,Sunday,6.72,61.625,0.44,0.76
2019-03-06,0,0,0,0,0,0,0,0,2,6,Monday,6.18,57.185,0.05,0.64
2019-04-06,0,0,0,0,0,0,0,0,3,6,Tuesday,7.48,55.52,0.31,0.58
2019-05-06,0,0,0,0,0,0,0,0,4,6,Wednesday,7.45,66.915,0.52,0.67
2019-06-06,0,0,0,0,0,0,0,0,5,6,Thursday,7.26,67.025,0.34,0.76
2019-07-06,0,0,0,0,0,0,0,0,6,6,Friday,5.69,59.455,0.62,0.82
2019-08-06,0,0,0,0,0,1,0,0,7,6,Saturday,7.69,62.03,0.19,0.76
2019-09-06,0,0,0,0,0,1,0,0,1,6,Sunday,8.92,63.38,0.35,0.69
2019-10-06,0,0,0,0,0,0,0,0,2,6,Monday,5.42,64.09,0.84,0.83
2019-11-06,0,0,0,0,0,0,0,0,3,6,Tuesday,8.11,65.025,0.33,0.63
2019-12-06,0,0,0,0,0,0,0,0,4,6,Wednesday,6.78,65.92,0.13,0.49
2019-06-13,0,0,0,0,0,0,0,0,5,6,Thursday,7.98,64.48,0.7,0.63
2019-06-14,0,0,0,0,0,0,0,0,6,6,Friday,12.23,57.475,0.65,0.71
2019-06-15,0,0,0,0,0,1,0,0,7,6,Saturday,11.23,65.32,0.2,0.52
2019-06-16,0,0,0,0,0,1,1,0,1,6,Sunday,9.09,62.305,0.88,0.79
2019-06-17,0,0,0,0,0,0,0,0,2,6,Monday,6.84,56.385,0.92,0.91
2019-06-18,0,0,0,0,0,0,0,0,3,6,Tuesday,6.54,57.255,0.88,0.86
2019-06-19,0,0,0,0,0,0,0,0,4,6,Wednesday,3.78,62.95,0.52,0.8
2019-06-20,0,0,0,0,0,0,0,0,5,6,Thursday,6.81,60.67,0.74,0.84
2019-06-21,0,0,0,0,0,0,0,0,6,6,Friday,10.95,59.37,0.81,0.88
2019-06-22,0,0,0,0,0,1,0,0,7,6,Saturday,4.83,60.73,0.49,0.65
2019-06-23,0,0,0,0,0,1,0,0,1,6,Sunday,8.19,67.12,0.58,0.71
2019-06-24,0,0,0,0,0,0,0,0,2,6,Monday,9.16,70.535,0.82,0.76
2019-06-25,0,0,0,0,0,0,0,0,3,6,Tuesday,9.26,71.26,0.65,0.81
2019-06-26,0,0,0,0,0,0,0,0,4,6,Wednesday,10.02,72.355,0.04,0.65
2019-06-27,0,0,0,0,0,0,0,0,5,6,Thursday,5.61,75.365,0.33,0.64
2019-06-28,0,0,0,0,0,0,0,0,6,6,Friday,4.88,75.615,0.49,0.71
2019-06-29,0,0,0,0,0,1,0,0,7,6,Saturday,6.68,78.855,0.6,0.7
2019-06-30,0,0,0,0,0,1,0,0,1,6,Sunday,4.02,73.775,0.34,0.72
2019-01-07,0,0,0,0,0,0,0,0,2,7,Monday,4.07,75.59,0.52,0.73
2019-02-07,0,0,0,0,0,0,0,0,3,7,Tuesday,3.95,77.155,0.23,0.74
2019-03-07,0,0,0,0,0,0,0,0,4,7,Wednesday,6.55,82.83,0.29,0.71
2019-04-07,0,0,0,0,0,0,2,0,5,7,Thursday,4.78,75.26,0.41,0.81
2019-05-07,0,0,0,0,0,0,0,1,6,7,Friday,4.53,80.265,0.28,0.75
2019-06-07,0,0,0,0,0,1,0,0,7,7,Saturday,4.53,83.74,0.34,0.73
2019-07-07,0,0,0,0,0,1,0,0,1,7,Sunday,9.29,73.395,0.47,0.81
2019-08-07,0,0,0,0,0,0,0,0,2,7,Monday,11.12,69.94,0.39,0.73
2019-09-07,0,0,0,0,0,0,0,0,3,7,Tuesday,6.73,71.275,0.06,0.66
2019-10-07,0,0,0,0,0,0,0,0,4,7,Wednesday,5.85,74.835,0.08,0.65
2019-11-07,0,0,0,0,0,0,0,0,5,7,Thursday,7.09,84.82,0.17,0.63
2019-12-07,0,0,0,0,0,0,0,0,6,7,Friday,6.94,73.155,0.07,0.71
2019-07-13,0,0,0,0,0,0,0,0,7,7,Saturday,5.08,73.845,0.01,0.62
2019-07-14,0,0,0,0,0,0,0,0,1,7,Sunday,6.78,82.29,0.14,0.67
2019-07-15,0,0,0,0,0,0,0,0,2,7,Monday,6.02,77.46,0.15,0.7
2019-07-16,0,0,0,0,0,0,0,0,3,7,Tuesday,9.2,83.405,0.04,0.64
2019-07-17,0,0,0,0,0,0,0,0,4,7,Wednesday,5.6,78.625,0.66,0.82
2019-07-18,0,0,0,0,0,0,0,0,5,7,Thursday,3.91,83.115,0.26,0.78
2019-07-19,0,0,0,0,0,0,0,0,6,7,Friday,9.71,85.645,0.38,0.8
2019-07-20,0,0,0,0,0,0,0,0,7,7,Saturday,10.32,93.88,0.46,0.73
2019-07-21,0,0,0,0,0,0,0,0,1,7,Sunday,9.78,90.035,0.24,0.73
2019-07-22,0,0,0,0,0,0,0,0,2,7,Monday,9.25,76.505,0.62,0.84
2019-07-23,0,0,0,0,0,0,0,0,3,7,Tuesday,12.98,69.985,0.17,0.64
2019-07-24,0,0,0,0,0,0,0,0,4,7,Wednesday,6.14,69.72,0.05,0.66
2019-07-25,0,0,0,0,0,0,0,0,5,7,Thursday,4.23,69.565,0.01,0.6
2019-07-26,0,0,0,0,0,0,0,0,6,7,Friday,5.46,72.97,0.02,0.58
2019-07-27,0,0,0,0,0,0,0,0,7,7,Saturday,8.54,75.95,0.32,0.64
2019-07-28,0,0,0,0,0,0,0,0,1,7,Sunday,12.3,80.66,0.1,0.62
2019-07-29,0,0,0,0,0,0,0,0,2,7,Monday,9.59,82.365,0.14,0.64
2019-07-30,0,0,0,0,0,0,0,0,3,7,Tuesday,8.11,78.995,0.47,0.77
2019-07-31,0,0,0,0,0,0,0,0,4,7,Wednesday,8.58,72.16,0.13,0.74
2019-01-08,0,0,0,0,0,0,0,0,5,8,Thursday,9.48,69.105,0.04,0.64
2019-02-08,0,0,0,0,0,0,0,0,6,8,Friday,6.05,70.445,0.07,0.65
2019-03-08,0,0,0,0,0,0,0,0,7,8,Saturday,3.99,72.115,0.04,0.67
2019-04-08,0,0,0,0,0,0,0,0,1,8,Sunday,2.98,74.395,0.06,0.62
2019-05-08,0,0,0,0,0,0,0,0,2,8,Monday,4.01,77.725,0.22,0.72
2019-06-08,0,0,0,0,0,0,0,0,3,8,Tuesday,5.46,80.035,0.15,0.65
2019-07-08,0,0,0,0,0,0,0,0,4,8,Wednesday,5.98,75.08,0.43,0.75
2019-08-08,0,0,0,0,0,0,0,0,5,8,Thursday,4.81,78.06,0.09,0.64
2019-09-08,0,0,0,0,0,0,0,0,6,8,Friday,7.8,78.135,0.07,0.63
2019-10-08,0,0,0,0,0,0,0,0,7,8,Saturday,5.58,72.82,0.11,0.56
2019-11-08,0,0,0,0,0,0,0,0,1,8,Sunday,5.43,74.44,0.21,0.59
2019-12-08,0,0,0,0,0,0,0,0,2,8,Monday,6.48,77.57,0.5,0.67
2019-08-13,0,0,0,0,0,0,0,0,3,8,Tuesday,3.47,78.8,0.77,0.86
2019-08-14,0,0,0,0,0,0,0,0,4,8,Wednesday,6.89,77.795,0.46,0.84
2019-08-15,0,0,0,0,0,0,0,0,5,8,Thursday,5.84,73.935,0.24,0.78
2019-08-16,0,0,0,0,0,0,0,0,6,8,Friday,7.15,71.7,0.26,0.74
2019-08-17,0,0,0,0,0,0,0,0,7,8,Saturday,7.34,75.735,0.32,0.7
2019-08-18,0,0,0,0,0,0,0,0,1,8,Sunday,4.62,76.72,0.6,0.81
2019-08-19,0,0,0,0,0,0,0,0,2,8,Monday,7.25,79.705,0.5,0.79
2019-08-20,0,0,0,0,0,0,0,0,3,8,Tuesday,3.99,78.68,0.19,0.78
2019-08-21,0,0,0,0,0,0,0,0,4,8,Wednesday,3.93,79.545,0.49,0.86
2019-08-22,0,0,0,0,0,0,0,0,5,8,Thursday,5.79,78.495,0.43,0.79
2019-08-23,0,0,0,0,0,0,0,0,6,8,Friday,9.37,71.865,0.46,0.67
2019-08-24,0,0,0,0,0,0,0,0,7,8,Saturday,10.37,68.84,0.01,0.62
2019-08-25,0,0,0,0,0,0,0,0,1,8,Sunday,9.14,68.695,0.06,0.61
2019-08-26,0,0,0,0,0,0,0,0,2,8,Monday,10.36,69.825,0.51,0.64
2019-08-27,0,0,0,0,0,0,0,0,3,8,Tuesday,11.39,72.0,0.84,0.84
2019-08-28,0,0,0,0,0,0,0,0,4,8,Wednesday,8.66,73.805,0.33,0.72
2019-08-29,0,0,0,0,0,0,0,0,5,8,Thursday,12.34,68.495,0.03,0.59
2019-08-30,0,0,0,0,0,0,0,0,6,8,Friday,11.7,73.15,0.04,0.67
2019-08-31,0,0,0,0,0,0,0,0,7,8,Saturday,6.79,68.975,0.6,0.59
2019-01-09,0,0,0,0,0,0,0,0,1,9,Sunday,8.88,68.015,0.39,0.66
2019-02-09,0,0,0,0,0,0,0,0,2,9,Monday,5.77,67.365,0.7,0.8
2019-03-09,0,0,0,0,0,0,0,0,3,9,Tuesday,4.09,71.8,0.21,0.76
2019-04-09,0,0,0,0,0,0,0,0,4,9,Wednesday,12.86,76.62,0.46,0.79
2019-05-09,0,0,0,0,0,0,0,0,5,9,Thursday,9.32,66.865,0.27,0.72
2019-06-09,0,0,0,0,0,0,0,0,6,9,Friday,5.09,66.065,0.25,0.67
2019-07-09,0,0,0,0,0,0,0,0,7,9,Saturday,9.37,68.49,0.63,0.76
2019-08-09,0,0,0,0,0,0,0,0,1,9,Sunday,6.2,67.925,0.34,0.71
2019-09-09,0,0,0,0,0,0,0,0,2,9,Monday,7.17,64.65,0.78,0.75
2019-10-09,0,0,0,0,0,0,0,0,3,9,Tuesday,7.37,68.915,0.48,0.8
2019-11-09,0,0,0,0,0,0,0,0,4,9,Wednesday,8.29,81.26,0.61,0.71
2019-12-09,0,0,0,0,0,0,0,0,5,9,Thursday,6.4,80.785,0.5,0.74
2019-09-13,0,0,0,0,0,0,0,0,6,9,Friday,6.26,71.175,0.59,0.86
2019-09-14,0,0,0,0,0,0,0,0,7,9,Saturday,10.85,71.545,0.67,0.76
2019-09-15,0,0,0,0,0,0,0,0,1,9,Sunday,6.11,69.42,0.03,0.69
2019-09-16,0,0,0,0,0,0,0,0,2,9,Monday,8.09,71.41,0.64,0.8
2019-09-17,0,0,0,0,0,0,0,0,3,9,Tuesday,6.03,68.84,0.6,0.89
2019-09-18,0,0,0,0,0,0,0,0,4,9,Wednesday,4.91,69.78,0.62,0.83
2019-09-19,0,0,0,0,0,0,0,0,5,9,Thursday,7.36,70.875,0.12,0.72
2019-09-20,0,0,0,0,0,0,0,0,6,9,Friday,5.93,73.56,0.32,0.65
2019-09-21,0,0,0,0,0,0,0,0,7,9,Saturday,3.4,75.58,0.48,0.74
2019-09-22,0,0,0,0,0,0,0,0,1,9,Sunday,9.87,77.505,0.44,0.78
2019-09-23,0,0,0,0,0,0,0,0,2,9,Monday,10.61,74.09,0.86,0.84
2019-09-24,0,0,0,0,0,0,0,0,3,9,Tuesday,8.2,66.755,0.17,0.72
2019-09-25,0,0,0,0,0,0,0,0,4,9,Wednesday,9.25,69.345,0.12,0.67
2019-09-26,0,0,0,0,0,0,0,0,5,9,Thursday,11.66,71.55,0.45,0.65
2019-09-27,0,0,0,0,0,0,0,0,6,9,Friday,7.96,64.725,0.15,0.52
2019-09-28,0,0,0,0,0,0,0,0,7,9,Saturday,10.99,65.215,0.62,0.72
2019-09-29,0,0,0,0,0,0,0,0,1,9,Sunday,10.31,63.365,0.83,0.9
2019-09-30,0,0,0,0,0,0,0,0,2,9,Monday,9.08,64.055,0.8,0.91
2019-01-10,0,0,0,0,0,0,0,0,3,10,Tuesday,7.0,76.03,0.44,0.78
2019-02-10,0,0,0,0,0,0,0,0,4,10,Wednesday,7.33,79.665,0.43,0.72
2019-03-10,0,0,0,0,0,0,0,0,5,10,Thursday,8.19,69.32,0.95,0.9
2019-04-10,0,0,0,0,0,0,0,0,6,10,Friday,9.39,59.405,0.74,0.8
2019-05-10,0,0,0,0,0,0,0,0,7,10,Saturday,10.43,53.96,0.54,0.75
2019-06-10,0,0,0,0,0,0,0,0,1,10,Sunday,10.45,57.415,0.63,0.75
2019-07-10,0,0,0,0,0,0,0,0,2,10,Monday,8.24,59.53,0.34,0.66
2019-08-10,0,0,0,0,0,0,0,0,3,10,Tuesday,6.38,59.45,0.12,0.63
2019-09-10,0,0,0,0,0,0,0,0,4,10,Wednesday,5.07,59.875,0.03,0.64
2019-10-10,0,0,0,0,0,0,0,0,5,10,Thursday,7.1,60.865,0.15,0.64
2019-11-10,0,0,0,0,0,0,0,0,6,10,Friday,8.47,62.25,0.71,0.74
2019-12-10,0,0,0,0,0,0,0,0,7,10,Saturday,12.41,49.245,0.83,0.83
2019-10-13,0,0,0,0,0,0,0,0,1,10,Sunday,17.27,41.475,0.12,0.56
2019-10-14,0,0,0,0,0,0,0,0,2,10,Monday,11.73,44.57,0.46,0.62
2019-10-15,0,0,0,0,0,0,0,0,3,10,Tuesday,6.35,43.07,0.08,0.62
2019-10-16,0,0,0,0,0,0,0,0,4,10,Wednesday,11.09,51.035,0.42,0.71
2019-10-17,0,0,0,0,0,0,0,0,5,10,Thursday,14.53,44.97,0.57,0.68
2019-10-18,0,0,0,0,0,0,0,0,6,10,Friday,6.36,45.84,0.26,0.7
2019-10-19,0,0,0,0,0,0,0,0,7,10,Saturday,6.34,47.885,0.24,0.71
2019-10-20,0,0,0,0,0,0,0,0,1,10,Sunday,8.28,53.33,0.19,0.63
2019-10-21,0,0,0,0,0,0,0,0,2,10,Monday,4.91,52.015,0.54,0.83
2019-10-22,0,0,0,0,0,0,0,0,3,10,Tuesday,14.66,57.44,0.71,0.77
2019-10-23,0,0,0,0,0,0,0,0,4,10,Wednesday,18.96,46.685,0.61,0.69
2019-10-24,0,0,0,0,0,0,0,0,5,10,Thursday,9.03,47.01,0.3,0.61
2019-10-25,0,0,0,0,0,0,0,0,6,10,Friday,6.36,44.12,0.71,0.73
2019-10-26,0,0,0,0,0,0,0,0,7,10,Saturday,3.12,45.375,0.8,0.7
2019-10-27,0,0,0,0,0,0,0,0,1,10,Sunday,11.17,41.005,0.92,0.85
2019-10-28,0,0,0,0,0,0,0,0,2,10,Monday,8.74,47.51,0.37,0.77
2019-10-29,0,0,0,0,0,0,0,0,3,10,Tuesday,4.47,46.48,0.52,0.81
2019-10-30,0,0,0,0,0,0,0,0,4,10,Wednesday,7.69,38.4,0.92,0.81
2019-10-31,0,0,0,0,0,0,0,0,5,10,Thursday,10.78,33.63,0.98,0.87
2019-01-11,0,0,0,0,0,0,0,0,6,11,Friday,16.96,26.505,0.89,0.9
2019-02-11,0,0,0,0,0,0,0,0,7,11,Saturday,11.08,27.095,0.37,0.77
2019-03-11,0,0,0,0,0,0,0,0,1,11,Sunday,11.26,32.375,0.72,0.79
2019-04-11,0,0,0,0,0,0,0,0,2,11,Monday,9.12,38.665,0.42,0.7
2019-05-11,0,0,0,0,0,0,0,0,3,11,Tuesday,10.18,42.725,0.6,0.68
2019-06-11,0,0,0,0,0,0,0,0,4,11,Wednesday,9.45,31.49,0.13,0.61
2019-07-11,0,0,0,0,0,0,0,0,5,11,Thursday,9.72,39.235,0.77,0.66
2019-08-11,0,0,0,0,0,0,0,0,6,11,Friday,13.18,18.14,0.39,0.6
2019-09-11,0,0,0,0,0,0,0,0,7,11,Saturday,8.32,18.645,0.27,0.5
2019-10-11,0,0,0,0,0,0,0,0,1,11,Sunday,10.73,29.605,0.56,0.58
2019-11-11,0,0,0,0,0,0,0,0,2,11,Monday,7.67,33.86,0.79,0.77
2019-12-11,0,0,0,0,0,0,0,0,3,11,Tuesday,17.15,13.99,0.86,0.86
2019-11-13,0,0,0,0,0,0,0,0,4,11,Wednesday,11.84,1.4,0.09,0.7
2019-11-14,0,0,0,0,0,0,0,0,5,11,Thursday,14.06,8.625,0.88,0.67
2019-11-15,0,0,0,0,0,0,0,0,6,11,Friday,7.46,20.89,0.77,0.79
2019-11-16,0,0,0,0,0,0,0,0,7,11,Saturday,7.1,23.09,0.31,0.77
2019-11-17,0,0,0,0,0,0,0,0,1,11,Sunday,8.16,29.955,0.17,0.75
2019-11-18,0,0,0,0,0,0,0,0,2,11,Monday,7.44,27.98,0.87,0.8
2019-11-19,0,0,0,0,0,0,0,0,3,11,Tuesday,5.01,33.605,0.96,0.84
